day,datastatus,dailyconsumption,weekday,week,month,year,avg_min_temperature,avg_max_temperature,avg_mean_temperature,wavg_min_temperature,wavg_max_temperature,wavg_mean_temperature,is_holiday
2016-01-01,Définitif,2541358,4,53,1,2016,3.6223076923076922,10.899230769230769,7.26,3.166926916040987,10.355106521674966,6.760649150188881,1
2016-01-02,Définitif,2691872,5,53,1,2016,6.862307692307694,10.932307692307692,8.89846153846154,6.528056088991969,10.556626490672725,8.543534701917599,0
2016-01-03,Définitif,2745015,6,53,1,2016,5.075384615384615,9.722307692307693,7.399230769230769,4.616266556203726,9.064628470591696,6.840517222649196,0
2016-01-04,Définitif,3141320,0,1,1,2016,5.839230769230769,10.772307692307692,8.306153846153848,5.622483603811103,10.21511078192395,7.918589146068167,0
2016-01-05,Définitif,3246600,1,1,1,2016,5.398461538461538,9.99923076923077,7.699230769230767,4.944136839371312,9.448006704480541,7.1965571310639005,0
2016-01-06,Définitif,3271107,2,1,1,2016,4.943846153846154,10.222307692307691,7.58230769230769,4.837724512836319,9.747117335217236,7.292269449812606,0
2016-01-07,Définitif,3249464,3,1,1,2016,5.301538461538461,12.129999999999999,8.716153846153848,5.228708653206076,11.879226933393564,8.554554393663615,0
2016-01-08,Définitif,3168893,4,1,1,2016,4.110769230769231,11.085384615384616,7.598461538461539,3.771933314220071,10.464670917452368,7.118123600202179,0
2016-01-09,Définitif,2830878,5,1,1,2016,5.711538461538462,12.044615384615383,8.879230769230768,5.272392038312274,11.573612144910717,8.424508438788617,0
2016-01-10,Définitif,2801262,6,1,1,2016,5.732307692307693,10.897692307692306,8.314615384615387,5.40790967007155,10.253687185548932,7.830569589544138,0
2016-01-11,Définitif,3238546,0,2,1,2016,5.68076923076923,10.973076923076924,8.326153846153847,5.182284579804195,10.362712050911963,7.772522971724119,0
2016-01-12,Définitif,3363395,1,2,1,2016,5.323076923076922,9.485384615384616,7.404615384615383,4.776632298683962,8.820779426320804,6.798059677154531,0
2016-01-13,Définitif,3453990,2,2,1,2016,2.393076923076923,8.58923076923077,5.49,2.089459825985623,8.037128992601351,5.062791053737849,0
2016-01-14,Définitif,3508427,3,2,1,2016,2.039230769230769,8.161538461538461,5.099230769230768,1.883336908459737,7.586852467823782,4.734653112473116,0
2016-01-15,Définitif,3592577,4,2,1,2016,0.9153846153846152,6.5053846153846155,3.71,0.6768590399792606,6.022844625109515,3.3500430387988605,0
2016-01-16,Définitif,3360521,5,2,1,2016,-0.3753846153846154,6.2761538461538455,2.9507692307692306,-0.663796745614612,5.710369394857953,2.5228332538771387,0
2016-01-17,Définitif,3290920,6,2,1,2016,-0.8284615384615385,5.981538461538462,2.5761538461538462,-0.8879176430508435,5.180338991798903,2.1462224006405677,0
2016-01-18,Définitif,3804520,0,3,1,2016,-1.2999999999999996,3.342307692307692,1.0207692307692307,-1.6179573503868183,2.5411474325864,0.4608176359469416,0
2016-01-19,Définitif,3781503,1,3,1,2016,-0.13769230769230775,4.593846153846153,2.2292307692307696,-0.7998377270178713,3.9653903730958393,1.5833503752949272,0
